Date,Adj Close,Label,Open,High,Low,Volume,Subjectivity,Polarity,compound,neg,pos,neu
2009-05-08,8574.650391,0,8410.730469,8587.549805,8410.730469,428420000,0.3976455026455027,0.03660052910052909,-0.9983,0.231,0.059,0.709
2009-05-11,8418.769531,1,8569.230469,8569.230469,8410.330078,332630000,0.4093083613916948,-0.012570145903479235,-0.9779,0.131,0.064,0.804
2009-05-12,8469.110352,0,8419.169922,8517.459961,8365.650391,334840000,0.36823367604617596,0.0239200036075036,-0.9946,0.171,0.074,0.754
2009-05-13,8284.889648,1,8461.799805,8462.040039,8262.429688,336930000,0.4433725005153577,0.06843022057307771,-0.996,0.178,0.078,0.744
2009-05-14,8331.320312,0,8285.919922,8376.639648,8273.900391,323800000,0.37,0.0674810606060606,-0.9891,0.183,0.08,0.737
2009-05-15,8268.639648,1,8326.219727,8394.959961,8230.169922,308820000,0.39368799603174603,0.12874503968253967,-0.1181,0.099,0.084,0.817
2009-05-18,8504.080078,0,8270.150391,8511.879883,8270.150391,288280000,0.33761982065553486,0.016094619666048224,-0.9936,0.173,0.064,0.763
2009-05-19,8474.849609,0,8502.480469,8538.009766,8463.540039,277710000,0.43986013986013983,0.09697940947940949,-0.9721,0.128,0.081,0.79
2009-05-20,8422.040039,0,8471.820312,8591.929688,8405.469727,468640000,0.28853317225410247,-0.03104802174569615,-0.9982,0.239,0.032,0.729
2009-05-21,8292.129883,0,8416.070312,8416.150391,8221.009766,302280000,0.2603174603174603,0.03194444444444445,-0.9979,0.243,0.046,0.712
2009-05-22,8277.320312,1,8292.209961,8364.139648,8257.169922,244190000,0.37271490414347563,-0.07163110698824986,-0.9925,0.164,0.068,0.768
2009-05-26,8473.490234,0,8277.320312,8495.709961,8226.900391,314760000,0.38152442795299935,0.014049165120593694,-0.9751,0.111,0.069,0.82
2009-05-27,8300.019531,1,8473.650391,8496.589844,8289.349609,285990000,0.4042528735632184,-0.03620510057471264,-0.9764,0.145,0.09,0.765
2009-05-28,8403.799805,1,8300.5,8434.620117,8246.580078,290730000,0.33282267115600456,-0.035011223344556676,-0.987,0.155,0.088,0.757
2009-05-29,8500.330078,1,8404.040039,8522.950195,8368.519531,361910000,0.38056597873671044,0.045664904201489574,-0.9937,0.158,0.066,0.776
2009-06-01,8721.44043,1,8501.530273,8760.700195,8501.290039,354830000,0.29907592407592404,0.09878871128871129,-0.9886,0.168,0.082,0.749
2009-06-02,8740.870117,0,8721.599609,8787.129883,8693.719727,257560000,0.3699510138983823,-0.005531442241968558,-0.9682,0.085,0.053,0.862
2009-06-03,8675.240234,1,8740.070312,8740.389648,8598.379883,252160000,0.26920412920412917,0.08795537795537796,-0.985,0.14,0.062,0.799
2009-06-04,8750.240234,1,8675.280273,8751.25,8634.570312,237800000,0.3897156084656085,0.062253487253487255,-0.8832,0.117,0.084,0.8
2009-06-05,8763.129883,1,8751.75,8839.400391,8700.410156,254970000,0.3347902097902098,0.057604895104895096,0.6681,0.092,0.093,0.815
2009-06-08,8764.490234,0,8759.349609,8823.969727,8633.070312,189630000,0.4423520923520924,-0.026767676767676774,-0.9927,0.176,0.07,0.754
2009-06-09,8763.05957,0,8764.830078,8803.259766,8725.120117,187930000,0.3671810699588477,-0.10545267489711933,-0.9973,0.248,0.054,0.698
2009-06-10,8739.019531,1,8763.660156,8834.929688,8639.950195,219920000,0.43335137085137093,-0.019044011544011537,-0.997,0.183,0.067,0.75
2009-06-11,8770.919922,1,8736.230469,8877.929688,8736.230469,249900000,0.386331569664903,0.03069885361552028,-0.9861,0.164,0.105,0.73
2009-06-12,8799.259766,0,8770.009766,8805.530273,8716.730469,164020000,0.32237654320987646,0.06342592592592594,-0.9825,0.157,0.082,0.761
2009-06-15,8612.129883,0,8798.5,8798.5,8577.900391,230220000,0.4044490231990232,-0.001058836996337002,-0.9981,0.19,0.051,0.758
2009-06-16,8504.669922,0,8612.44043,8643.650391,8499.379883,240690000,0.6152417027417029,-0.14423701298701294,-0.9739,0.178,0.119,0.703
2009-06-17,8497.179688,1,8504.360352,8563.009766,8461.290039,237870000,0.375,0.07635732323232322,-0.9909,0.145,0.058,0.797
2009-06-18,8555.599609,0,8496.730469,8590.519531,8475.120117,220050000,0.342632850241546,0.014975845410628017,-0.9954,0.161,0.072,0.767
2009-06-19,8539.730469,0,8556.959961,8616.589844,8496.730469,528710000,0.42213804713804715,0.07457912457912456,-0.9947,0.204,0.104,0.692
2009-06-22,8339.009766,0,8538.519531,8538.830078,8334.549805,291240000,0.4407986111111111,0.04496527777777777,-0.9208,0.113,0.101,0.785
2009-06-23,8322.910156,0,8340.44043,8370.900391,8286.410156,237150000,0.341070707070707,0.035010101010101005,-0.9934,0.205,0.05,0.746
2009-06-24,8299.860352,1,8323.509766,8428.410156,8259.879883,189430000,0.31775793650793654,0.016170634920634926,-0.9967,0.198,0.063,0.74
2009-06-25,8472.400391,0,8299.25,8490.459961,8259.429688,222540000,0.4268299319727891,0.13066326530612246,-0.9113,0.132,0.115,0.753
2009-06-26,8438.389648,1,8468.540039,8468.769531,8401.360352,307640000,0.29145622895622897,0.055429292929292925,-0.9963,0.194,0.035,0.771
2009-06-29,8529.379883,0,8440.129883,8533.230469,8429.089844,216480000,0.31611570247933884,-0.017665289256198348,-0.994,0.147,0.025,0.827
2009-06-30,8447.0,1,8528.929688,8560.44043,8393.950195,233340000,0.3986208236208236,0.05029137529137529,-0.9625,0.172,0.132,0.696
2009-07-01,8504.05957,0,8447.530273,8580.469727,8447.530273,184600000,0.45068752036493964,-0.0035589768654284587,-0.9829,0.123,0.052,0.826
2009-07-02,8280.740234,1,8503.0,8503.230469,8280.740234,157800000,0.4362648221343872,-0.005187747035573113,-0.9832,0.174,0.089,0.738
2009-07-06,8324.870117,0,8280.740234,8327.969727,8205.990234,206900000,0.3546296296296296,-0.11952861952861954,-0.9981,0.266,0.041,0.692
2009-07-07,8163.600098,1,8324.950195,8326.30957,8154.379883,210880000,0.3195593869731801,-0.02810344827586206,-0.9972,0.218,0.063,0.72
2009-07-08,8178.410156,1,8163.600098,8219.519531,8087.189941,325250000,0.4599816849816849,-0.036441683316683314,-0.9977,0.194,0.07,0.736
2009-07-09,8183.169922,0,8179.009766,8228.669922,8145.310059,192660000,0.42081807081807077,-0.044877344877344884,-0.9926,0.168,0.032,0.8
2009-07-10,8146.52002,1,8182.490234,8183.850098,8093.310059,174260000,0.45221150902969093,-0.04842745638200184,-0.9979,0.23,0.05,0.72
2009-07-13,8331.679688,1,8146.52002,8331.679688,8130.419922,253520000,0.3693766937669376,0.02249322493224932,-0.9928,0.144,0.052,0.804
2009-07-14,8359.490234,1,8331.370117,8361.230469,8285.200195,189170000,0.3183164983164983,-0.024713804713804712,-0.9984,0.268,0.079,0.653
2009-07-15,8616.209961,1,8363.950195,8628.230469,8363.950195,305000000,0.3086580086580085,0.026704545454545457,-0.9987,0.272,0.057,0.671
2009-07-16,8711.820312,1,8612.660156,8739.549805,8584.400391,216580000,0.4096717171717172,-0.0007402977139819212,-0.9873,0.141,0.055,0.804
2009-07-17,8743.94043,1,8711.889648,8754.290039,8674.410156,301410000,0.34193333333333337,0.1382125,-0.9946,0.197,0.08,0.723
2009-07-20,8848.150391,1,8746.049805,8854.799805,8745.900391,213730000,0.4610634920634921,-0.004158730158730163,-0.9972,0.217,0.085,0.699
2009-07-21,8915.94043,0,8848.150391,8927.129883,8811.269531,218910000,0.3963888888888889,0.05500000000000001,-0.9927,0.144,0.044,0.812
2009-07-22,8881.259766,1,8912.389648,8949.799805,8860.320312,199010000,0.36140587055221207,0.040492028296906346,-0.9554,0.111,0.077,0.812
2009-07-23,9069.290039,1,8882.30957,9096.719727,8866.44043,274760000,0.4124552983248635,-0.04494871070958028,-0.9976,0.209,0.035,0.756
2009-07-24,9093.240234,1,9066.110352,9100.879883,9007.389648,214310000,0.37608658008658,-0.048590909090909094,-0.9938,0.148,0.053,0.799
2009-07-27,9108.509766,0,9093.089844,9123.400391,9034.519531,176830000,0.3790552584670232,0.10597147950089128,-0.9943,0.192,0.096,0.712
2009-07-28,9096.719727,0,9106.919922,9124.910156,9007.469727,198270000,0.3541794217687074,0.009264455782312912,-0.9993,0.278,0.087,0.634
2009-07-29,9070.719727,1,9092.339844,9094.830078,9014.19043,190510000,0.3905038759689922,-0.05244890768146581,-0.9923,0.15,0.095,0.755
2009-07-30,9154.459961,1,9072.839844,9246.429688,9072.610352,232410000,0.4355105105105105,0.06696696696696695,-0.997,0.181,0.057,0.762
2009-07-31,9171.610352,1,9154.610352,9218.769531,9133.450195,265570000,0.4046969696969698,-0.05609848484848484,-0.9945,0.155,0.063,0.782
2009-08-03,9286.55957,1,9173.650391,9298.429688,9173.650391,221690000,0.31292287958954623,0.044217572550905894,-0.8307,0.085,0.066,0.85
2009-08-04,9320.19043,0,9285.049805,9321.099609,9250.740234,195990000,0.33065134099616855,-0.0064089167537443375,-0.9949,0.142,0.034,0.823
2009-08-05,9280.969727,0,9315.360352,9318.080078,9206.450195,236610000,0.34131944444444445,-0.042013888888888885,-0.995,0.177,0.043,0.78
2009-08-06,9256.259766,1,9277.19043,9325.110352,9208.799805,244450000,0.36551714625244036,0.12778913080383666,-0.9887,0.131,0.069,0.801
2009-08-07,9370.070312,0,9258.450195,9437.709961,9258.450195,216600000,0.38683261183261175,-0.07543290043290045,-0.9962,0.212,0.072,0.716
2009-08-10,9337.950195,0,9368.410156,9371.959961,9290.339844,161370000,0.4402693602693603,-0.07549663299663298,-0.9955,0.146,0.053,0.801
2009-08-11,9241.450195,1,9334.330078,9334.330078,9216.879883,171380000,0.2801146384479718,-0.020050705467372133,-0.997,0.198,0.056,0.745
2009-08-12,9361.610352,1,9236.05957,9424.110352,9221.019531,197420000,0.2592732884399551,0.06106902356902357,-0.9001,0.099,0.085,0.816
2009-08-13,9398.19043,0,9362.290039,9406.5,9305.30957,145620000,0.28404982363315695,-0.001146384479717806,-0.9936,0.131,0.043,0.826
2009-08-14,9321.400391,0,9398.040039,9401.969727,9232.830078,172780000,0.40766394099727443,0.04325597242263907,-0.9966,0.202,0.079,0.719
2009-08-17,9135.339844,1,9313.849609,9313.849609,9116.519531,207100000,0.3882931354359926,0.04944032158317872,-0.9956,0.155,0.057,0.788
2009-08-18,9217.94043,1,9134.360352,9233.509766,9134.360352,158530000,0.3697191697191698,-0.015003052503052504,-0.958,0.112,0.084,0.804
2009-08-19,9279.160156,1,9208.679688,9313.089844,9131.94043,176910000,0.3836785714285713,0.08776785714285709,-0.9966,0.166,0.075,0.759
2009-08-20,9350.049805,1,9278.549805,9363.950195,9267.969727,151740000,0.33624031007751937,0.015644820295983086,-0.9524,0.094,0.063,0.843
2009-08-21,9505.959961,1,9347.860352,9519.110352,9347.25,293530000,0.40710506424792137,0.004147770219198789,-0.998,0.201,0.07,0.729
2009-08-24,9509.280273,1,9506.179688,9587.730469,9486.230469,190590000,0.3011904761904761,0.04404761904761905,-0.9903,0.125,0.057,0.819
2009-08-25,9539.290039,1,9509.209961,9620.0,9508.980469,173890000,0.4393041482327196,0.04840754483611627,-0.9875,0.155,0.078,0.767
2009-08-26,9543.519531,1,9538.610352,9582.969727,9485.780273,154660000,0.37658665739022873,-0.09889262523191096,-0.9929,0.188,0.077,0.734
2009-08-27,9580.629883,0,9541.629883,9609.719727,9459.400391,163980000,0.40905565862708715,-0.04807854050711194,-0.9952,0.161,0.05,0.789
2009-08-28,9544.200195,0,9582.740234,9630.200195,9495.980469,205770000,0.39351624351624354,-0.00907725907725908,-0.9822,0.143,0.091,0.766
2009-08-31,9496.280273,0,9542.910156,9543.05957,9436.129883,201600000,0.38119681131876254,0.046252771618625295,-0.9935,0.154,0.059,0.787
2009-09-01,9310.599609,0,9492.320312,9557.950195,9292.080078,267680000,0.31626043709377044,-0.01971300304633638,-0.9884,0.12,0.052,0.829
2009-09-02,9280.669922,1,9306.209961,9330.929688,9262.299805,175200000,0.41100803957946824,0.09098948670377242,-0.9777,0.16,0.11,0.73
2009-09-03,9344.610352,1,9282.030273,9350.269531,9252.929688,168750000,0.46195340501792115,0.08196155099380906,-0.9866,0.146,0.076,0.778
2009-09-04,9441.269531,1,9345.360352,9445.719727,9321.629883,152400000,0.3575596299125711,0.013614294202529494,-0.992,0.142,0.057,0.801
2009-09-08,9497.339844,1,9440.129883,9511.019531,9439.980469,202370000,0.36134105025409374,0.17234707321663842,-0.9866,0.144,0.084,0.772
2009-09-09,9547.219727,1,9496.589844,9577.219727,9476.179688,190820000,0.312280701754386,-0.007346491228070173,-0.9852,0.125,0.067,0.808
2009-09-10,9627.480469,0,9546.540039,9633.0,9508.219727,234130000,0.3792595769010862,0.025900514579759868,-0.9946,0.143,0.081,0.776
2009-09-11,9605.410156,1,9625.44043,9649.849609,9571.55957,196760000,0.3649122807017544,0.014035087719298248,-0.9644,0.103,0.059,0.837
2009-09-14,9626.799805,1,9598.080078,9631.110352,9535.959961,196480000,0.4038993344963494,0.004611076112941786,-0.961,0.103,0.083,0.814
2009-09-15,9683.410156,1,9626.419922,9713.709961,9580.929688,224030000,0.26137607603124835,0.05049136687067722,0.7817,0.085,0.104,0.811
2009-09-16,9791.709961,0,9683.709961,9799.719727,9679.179688,241270000,0.2611742424242424,0.08850108225108226,-0.9559,0.119,0.078,0.803
2009-09-17,9783.919922,1,9789.820312,9854.580078,9749.459961,225470000,0.31357142857142867,0.11683982683982685,-0.9985,0.207,0.057,0.736
2009-09-18,9820.200195,0,9784.75,9847.709961,9784.679688,424930000,0.38177308802308807,-0.014414983164983162,-0.9713,0.127,0.066,0.807
2009-09-21,9778.860352,1,9818.610352,9818.69043,9725.879883,172830000,0.3763541336712068,0.061979991553162285,-0.982,0.107,0.055,0.838
2009-09-22,9829.870117,0,9779.610352,9843.400391,9771.910156,194620000,0.3953182619849286,0.10270813291646626,-0.9578,0.131,0.087,0.782
2009-09-23,9748.549805,0,9830.629883,9917.990234,9740.839844,233330000,0.4547773654916512,0.048933209647495354,-0.9852,0.133,0.081,0.786
2009-09-24,9707.44043,0,9749.990234,9805.389648,9666.030273,201890000,0.47604676104676097,0.05530137280137281,-0.9964,0.154,0.069,0.777
2009-09-25,9665.19043,1,9706.679688,9735.929688,9641.009766,189350000,0.4610452047952048,0.06667481823731823,-0.9425,0.115,0.091,0.794
2009-09-28,9789.360352,0,9663.230469,9823.669922,9663.230469,163780000,0.46152915711739245,0.038679335370511846,-0.9486,0.159,0.109,0.731
2009-09-29,9742.200195,0,9789.740234,9834.480469,9739.110352,154000000,0.36598908338038777,0.025130575945793338,-0.9986,0.222,0.076,0.702
2009-09-30,9712.280273,0,9741.830078,9776.820312,9608.589844,268390000,0.3634232954545455,0.07105823863636364,-0.9971,0.179,0.059,0.762
2009-10-01,9509.280273,0,9711.599609,9711.669922,9500.370117,266990000,0.3517618040873855,0.04820295983086681,-0.9893,0.158,0.079,0.763
2009-10-02,9487.669922,1,9507.620117,9524.780273,9430.080078,219750000,0.33769841269841266,0.03535353535353535,-0.9932,0.156,0.057,0.787
2009-10-05,9599.75,1,9488.730469,9625.05957,9481.089844,173850000,0.3400529100529101,0.04245069745069745,-0.9969,0.171,0.077,0.752
2009-10-06,9731.25,0,9601.259766,9774.320312,9601.259766,206020000,0.3956611570247935,0.07778925619834708,-0.9946,0.159,0.077,0.764
2009-10-07,9725.580078,1,9725.69043,9740.320312,9675.620117,167650000,0.39088578088578085,-0.02972999222999223,-0.9995,0.28,0.063,0.657
2009-10-08,9786.870117,1,9728.219727,9836.669922,9728.070312,209580000,0.3592318534178999,0.03206483439041579,-0.9877,0.135,0.082,0.783
2009-10-09,9864.94043,1,9786.040039,9865.009766,9764.879883,161120000,0.2934523809523809,0.04163165266106444,-0.2707,0.11,0.087,0.803
2009-10-12,9885.799805,0,9865.240234,9931.820312,9849.370117,158850000,0.36150432900432905,0.16177421536796538,-0.9924,0.13,0.047,0.823
2009-10-13,9871.05957,1,9883.980469,9895.089844,9815.05957,211510000,0.38108974358974357,-0.008012820512820505,-0.9959,0.214,0.089,0.696
2009-10-14,10015.860352,1,9873.549805,10027.730469,9873.480469,284810000,0.34208703577124633,0.02730234677603098,-0.9964,0.178,0.056,0.765
2009-10-15,10062.94043,0,10014.879883,10062.94043,9977.469727,252480000,0.41296143250688716,0.001494490358126717,-0.9876,0.158,0.104,0.739
2009-10-16,9995.910156,1,10061.360352,10061.660156,9939.910156,307770000,0.40160072485653886,0.06658612705124332,-0.9922,0.15,0.083,0.768
2009-10-19,10092.19043,0,9996.669922,10117.959961,9995.150391,186240000,0.3681144781144781,-0.0025841750841750872,-0.9896,0.125,0.069,0.806
2009-10-20,10041.480469,0,10092.419922,10098.389648,9992.80957,214500000,0.42009455456823885,0.13523012075643656,0.6029,0.087,0.108,0.805
2009-10-21,9949.360352,1,10038.839844,10119.469727,9943.759766,251050000,0.3637917637917638,0.029084110334110347,-0.9393,0.109,0.084,0.807
2009-10-22,10081.30957,0,9946.179688,10105.19043,9916.780273,231900000,0.322134852994228,0.0006651334776334719,-0.9967,0.177,0.075,0.748
2009-10-23,9972.179688,0,10099.900391,10109.570312,9932.5,305670000,0.40053299097416745,0.0746537503890445,-0.9666,0.105,0.066,0.828
2009-10-26,9867.959961,1,9972.330078,10072.320312,9849.450195,270050000,0.2593813593813593,0.03085063085063085,-0.9962,0.189,0.069,0.742
2009-10-27,9882.169922,0,9868.339844,9947.540039,9837.959961,237060000,0.42295545363727177,-0.07387470484061393,-0.9979,0.191,0.054,0.756
2009-10-28,9762.69043,1,9881.110352,9902.419922,9758.080078,257370000,0.3774356595785167,0.015599876314162027,-0.9972,0.195,0.074,0.731
2009-10-29,9962.580078,0,9762.910156,9969.910156,9759.129883,248950000,0.35540078201368525,0.06282991202346042,-0.9867,0.124,0.066,0.81
2009-10-30,9712.730469,1,9961.519531,9962.129883,9684.540039,327980000,0.37036271808999083,0.09825528007346188,-0.9936,0.161,0.069,0.769
2009-11-02,9789.44043,0,9712.129883,9858.589844,9678.950195,242460000,0.266497564935065,-0.002989718614718608,-0.8376,0.126,0.118,0.756
2009-11-03,9771.910156,1,9787.469727,9787.469727,9703.889648,231520000,0.43265918109668117,-0.017198773448773446,-0.9948,0.128,0.06,0.813
2009-11-04,9802.139648,1,9767.299805,9928.040039,9767.139648,224130000,0.3296594982078852,-0.06652411208862821,-0.9965,0.18,0.075,0.745
2009-11-05,10005.959961,1,9807.799805,10013.070312,9807.799805,211040000,0.3873278236914601,-0.022968319559228643,-0.9953,0.213,0.067,0.72
2009-11-06,10023.419922,1,10001.349609,10044.5,9936.80957,181010000,0.35980983302411873,0.03253710575139147,-0.9906,0.145,0.081,0.774
2009-11-09,10226.94043,1,10020.620117,10228.230469,10020.620117,227470000,0.4766528925619835,0.13519283746556474,-0.9475,0.116,0.093,0.791
2009-11-10,10246.969727,1,10223.009766,10260.799805,10197.69043,193950000,0.5,0.029605263157894756,-0.9903,0.139,0.073,0.788
2009-11-11,10291.259766,0,10247.419922,10341.969727,10246.139648,166920000,0.34198882512836,0.04119853015201853,-0.9726,0.134,0.099,0.768
2009-11-12,10197.469727,1,10289.820312,10321.639648,10171.240234,183810000,0.3151725589225589,0.03876262626262627,-0.9971,0.179,0.041,0.781
2009-11-13,10270.469727,1,10197.849609,10305.69043,10192.030273,167280000,0.4726948707857797,0.06408277581004854,-0.9942,0.143,0.075,0.782
2009-11-16,10406.959961,1,10267.530273,10434.240234,10267.450195,202570000,0.3935770750988142,0.03792819499341237,-0.9978,0.206,0.045,0.75
2009-11-17,10437.419922,0,10404.769531,10438.169922,10361.990234,158320000,0.3466212819438626,0.04861541684122329,-0.9481,0.116,0.095,0.789
2009-11-18,10426.30957,0,10426.269531,10432.660156,10360.099609,166340000,0.3237487781036168,-0.04877321603128055,-0.9945,0.17,0.061,0.769
2009-11-19,10332.44043,0,10425.330078,10425.330078,10256.110352,196250000,0.3530912574016022,-0.04696534308603274,-0.9289,0.112,0.083,0.805
2009-11-20,10318.160156,1,10327.910156,10342.719727,10271.679688,230430000,0.3335721749514853,0.017140618002686975,-0.9969,0.177,0.052,0.771
2009-11-23,10450.950195,0,10320.129883,10495.610352,10320.049805,182350000,0.3928461199294532,-0.12591490299823632,-0.9995,0.316,0.029,0.656
2009-11-24,10433.709961,1,10451.25,10453.969727,10359.580078,163750000,0.3488504738504738,-0.04881829881829882,-0.9977,0.191,0.062,0.747
